Задолженность,"Просрочка, дни",Первоначльный лимит,BIRTHDATE,SEX,EDU,INCOME,TERM,Рейтинг кредитной истории,LV_AREA,LV_SETTLEMENTNAME,INDUSTRYNAME,PDN,CLIENTID,SCORINGMARK,UNDERAGECHILDRENCOUNT,VELCOMSCORING,FAMILYSTATUS
2479.74,0,3000.0,1970-12-30,Женский,Среднее специальное,855.46,60,B2,БРЕСТСКАЯ ОБЛАСТЬ,ЩЕРБОВО,Услуги населению,0.77,888612,,0,,1
1814.87,62,2200.0,2000-02-01,Мужской,Среднее специальное,877.05,60,C1,МИНСКАЯ ОБЛАСТЬ,ПУХОВИЧИ,Торговля,0.07,945184,145.0,0,,2
538.63,0,1000.0,1972-11-20,Женский,Среднее специальное,1029.03,36,C3,БРЕСТСКАЯ ОБЛАСТЬ,ПРУЖАНЫ,Торговля,0.33,550496,,0,,2
8399.4,0,10000.0,1998-06-11,Женский,Высшее,1042.32,60,A3,г. Минск,Минск,Финансы и страхование,0.39,852668,344.0,1,,1
1528.18,0,2000.0,2000-07-27,Мужской,Высшее,1630.5,36,C3,Могилевская область,БОБРУЙСК,МВД/МЧС/МО,0.25,866215,134.0,0,,2
4374.37,0,5050.0,1995-04-11,Женский,Среднее специальное,644.12,60,D1,ГОМЕЛЬСКАЯ,ГОМЕЛЬ,Производство,0.4,933687,81.0,1,,2
879.1,0,1000.0,1996-05-07,Мужской,Высшее,2331.18,60,C3,МОГИЛЕВСКАЯ,МЕЖИСЕТКИ,АПК,0.34,510806,169.0,0,,2
1318.71,0,1500.0,1991-01-30,Мужской,Высшее,516.0,60,C1,Витебская область,Россоны,Торговля,0.32,675182,240.0,0,,1
8265.61,0,10000.0,1983-07-09,Мужской,Среднее,523.74,60,B3,МИНСКАЯ,МОЛОДЕЧНО,Производство,0.91,485555,,1,,1
11349.18,0,17500.0,1973-08-18,Мужской,Высшее,1262.32,60,,г. Минск,Минск,Торговля,0.4,84844,192.0,0,,1
348.4,0,1000.0,2001-05-18,Мужской,Высшее,1739.9,24,C3,БРЕСТСКАЯ ОБЛАСТЬ,ПРУЖАНЫ,МВД/МЧС/МО,0.18,512084,238.0,0,,2
1347.51,0,5000.0,1995-06-29,Женский,Неоконченное высшее,1621.6,24,,г. Минск,Минск,Информационные технологии,0.17,455017,232.0,0,,2
3000.0,277,3000.0,1975-02-28,Мужской,Среднее специальное,1017.92,36,C2,,Брест,Строительство,0.12,945209,116.0,0,,1
866.2,0,1000.0,1986-08-18,Мужской,Высшее,2215.24,60,B3,г. Минск,МИНСК,Услуги населению,0.19,914924,115.0,1,,2
494.19,0,1000.0,1986-02-01,Мужской,Среднее специальное,1695.59,24,C3,Минская область,БОРИСОВ,АПК,0.09,543923,148.0,1,,2
14945.09,0,17000.0,1983-10-20,Мужской,Среднее специальное,1967.53,60,C1,г. Минск,МИНСК,Транспорт/перевозки,0.37,951000,183.0,2,,1
748.09,0,1000.0,1983-10-30,Мужской,Среднее специальное,1023.14,36,D2,Брестская область,БАРАНОВИЧИ,Производство,0.37,906748,77.0,0,,2
764.09,0,1000.0,2001-03-06,Мужской,Среднее специальное,1056.97,36,C1,ГРОДНЕНСКАЯ,НОВЫЙ ДВОР,МВД/МЧС/МО,0.13,701843,219.0,0,,2
826.53,0,1000.0,1999-12-10,Женский,Среднее специальное,619.72,60,C3,МИНСКАЯ ОБЛАСТЬ,СЫМОНЧИЦЫ,АПК,0.4,889076,,0,,2
3773.84,0,4500.0,1994-05-23,Мужской,Высшее,2293.05,60,A3,г. Минск,Минск,Информационные технологии,0.15,745337,302.0,0,,2
1528.18,62,2000.0,1979-03-04,Мужской,Среднее специальное,1747.0,36,A1,г. Минск,МИНСК,Услуги населению,0.05,910691,144.0,0,,1
738.57,0,1000.0,2000-09-10,Мужской,Высшее,1869.64,36,D3,г. Минск,МИНСК,Финансы и страхование,0.31,556514,184.0,0,,2
1783.72,3,2000.0,2003-07-13,Мужской,Среднее специальное,1200.0,60,C1,Гомельская область,ЖИТКОВИЧИ,МВД/МЧС/МО,0.15,940209,219.0,0,,2
1005.15,0,2000.0,1988-10-29,Мужской,Среднее специальное,549.49,36,B2,Минская область,ЗАСЛАВЛЬ,Строительство,0.31,489011,160.0,2,,1
13397.07,0,20000.0,1998-02-07,Мужской,Среднее специальное,1540.9,60,C2,г. Минск,МИНСК,Транспорт/перевозки,0.37,886368,113.0,0,,2
571.02,0,1000.0,1961-11-19,Женский,Среднее специальное,630.82,24,B3,ГОМЕЛЬСКАЯ,ГОМЕЛЬ,Пенсионер,0.11,865046,222.0,0,,1
2540.64,0,4000.0,1994-05-30,Мужской,Высшее,851.4,36,B2,ВИТЕБСКАЯ,КОПТИ,Торговля,0.36,882068,128.0,0,,2
1345.13,0,3000.0,1976-10-07,Мужской,Среднее специальное,1752.79,36,C2,,МИНСК,Строительство,0.26,596176,120.0,1,,1
8399.4,0,10000.0,1966-06-26,Женский,Высшее,2659.22,60,A3,МИНСКАЯ,ГАТОВО,Строительство,0.18,815431,268.0,0,,2
290.08,0,1000.0,1999-07-17,Мужской,Среднее специальное,1399.91,24,C1,,Могилев,Торговля,0.04,723909,177.0,0,,2
2637.42,0,3000.0,1982-04-05,Мужской,Высшее,2195.27,60,C3,Минская область,БОРИСОВ,Производство,0.36,459727,168.0,0,,2
687.61,0,1000.0,2002-06-23,Мужской,Среднее специальное,1200.0,36,,Брестская область,ГОНЧАРЫ,МВД/МЧС/МО,0.03,894899,186.0,0,,2
473.07,0,1000.0,1984-04-25,Мужской,Среднее,1653.3,24,A1,Минская область,СОЛИГОРСК,Производство,0.06,771998,217.0,0,,2
2479.74,0,3000.0,1991-12-26,Женский,Среднее специальное,1469.44,60,C1,МИНСКАЯ,МИНСК,АПК,0.28,891801,,1,,2
2250.0,0,3000.0,1981-09-27,Мужской,Высшее,3185.52,36,B3,Гродненская область,ВОЛКОВЫСК,Медицина и здравоохранение,0.32,874900,258.0,0,,1
17582.4,0,20000.0,1975-02-03,Женский,Среднее,1985.69,60,B2,Минская область,Радошковичи,Производство,0.35,881242,256.0,0,,1
1758.21,0,2000.0,1986-12-22,Мужской,Высшее,3361.32,60,D1,ВИТЕБСКАЯ,ВИТЕБСК,АПК,0.37,905181,140.0,2,,1
5345.13,0,7000.0,1987-06-03,Мужской,Среднее,1410.42,36,B2,МИНСКАЯ ОБЛАСТЬ,СТАРЫЕ ДОРОГИ,Производство,0.34,949474,216.0,2,,1
5442.49,0,6200.0,1993-09-24,Мужской,Среднее специальное,2244.97,60,D3,Витебская область,НАЧА,Строительство,0.31,777761,113.0,0,,1
2821.0,3,5000.0,1989-01-24,Женский,Среднее,856.35,36,B3,ГОМЕЛЬСКАЯ,АЗДЕЛИНО,Наука и образование,0.49,633805,,2,,1
923.95,0,1100.0,2003-03-01,Мужской,Среднее специальное,978.51,60,C1,ГРОДНЕНСКАЯ,ЖИРОВИЧИ,АПК,0.19,530185,81.0,0,,1
1482.57,0,3000.0,1986-02-20,Женский,Среднее специальное,767.97,24,A3,,Гомель,Наука и образование,0.21,818060,234.0,0,,1
2769.64,0,4500.0,1999-07-20,Мужской,Среднее,3551.35,24,D1,Минская область,АТАЛЕЗЬ,Производство,0.09,535103,71.0,0,,2
2576.71,3,3000.0,1964-10-12,Мужской,Высшее,1590.15,60,D1,МИНСКАЯ,КОЛОДИЩИ,Наука и образование,0.26,939430,155.0,0,,1
6287.52,0,14000.0,1982-07-29,Женский,Высшее,902.37,60,B3,ВИТЕБСКАЯ,БОГАТЫРСКАЯ,Иное,0.68,892046,,1,,1
2461.53,0,2800.0,1983-01-16,Женский,Среднее,937.01,60,C1,Могилевская область,Сумароково,АПК,0.09,947561,178.0,2,,1
4199.7,0,5000.0,1992-10-25,Женский,Высшее,2178.04,60,C2,Могилевская область,БОБРУЙСК,Финансы и страхование,0.19,891784,277.0,1,,1
2211.19,62,2500.0,1998-09-25,Мужской,Среднее специальное,965.61,60,A2,Брестская область,БАРАНОВИЧИ,Услуги населению,0.18,953845,234.0,0,,2
2439.85,0,2800.0,1977-12-06,Мужской,Среднее специальное,1318.46,60,B1,Гродненская область,ЛИДА,Строительство,0.06,942740,214.0,1,,1
879.1,0,1000.0,1980-01-16,Женский,Среднее специальное,517.03,60,B3,Минская область,ВИЛЕЙКА,Наука и образование,0.22,509698,228.0,1,,1
2842.53,3,4000.0,1998-07-31,Мужской,Высшее,3215.37,36,C1,Минская область,СТАРЫЕ ДОРОГИ,Медицина и здравоохранение,0.23,894140,234.0,0,,2
5000.0,0,10000.0,1989-10-10,Женский,Высшее,2439.32,60,C2,г. Минск,МИНСК,Финансы и страхование,0.39,474983,254.0,1,,1
1132.57,3,2000.0,1990-03-28,Мужской,Высшее,2970.73,36,A3,,Минск,Торговля,0.46,334515,34.0,1,,1
2472.08,0,4000.0,1973-07-11,Мужской,Среднее,2295.66,24,C3,г. Минск,МИНСК,Производство,0.09,836525,166.0,1,,1
5038.05,0,6000.0,1990-08-06,Женский,Неоконченное высшее,0.0,60,C2,ВИТЕБСКАЯ,ВИТЕБСК,Производство,0.0,886036,167.0,2,,1
6063.5,0,7000.0,1991-10-14,Мужской,Среднее специальное,2028.13,60,B1,г. Минск,МИНСК,Строительство,0.16,872927,220.0,1,,1
1100.0,0,2000.0,1990-11-01,Женский,Среднее специальное,738.84,24,C2,г. Минск,МИНСК,Торговля,0.18,939029,172.0,1,,1
2817.35,0,10000.0,1988-09-02,Женский,Высшее,2939.35,36,A1,г. Минск,Минск,Финансы и страхование,0.23,377936,353.0,2,,2
2174.63,247,2200.0,1982-04-24,Женский,Среднее специальное,623.56,60,B1,МОГИЛЁВСКАЯ,КОМСЕНИЧИ,Производство,0.1,947575,252.0,1,,2
4959.34,0,6000.0,1987-07-22,Мужской,Высшее,3035.91,60,B1,,Минск,Информационные технологии,0.56,431152,,1,,1
4395.63,0,5000.0,1989-05-01,Мужской,Среднее специальное,2287.6,60,C1,Витебская область,ПОЛОЦК,Услуги населению,0.38,953815,189.0,2,,1
2408.03,3,2700.0,1995-01-30,Мужской,Среднее специальное,1069.4,60,D2,г. Минск,МИНСК,Государственное управление,0.4,940659,101.0,0,,2
1552.47,95,2000.0,2004-08-25,Женский,Среднее,924.9,24,C1,г. Минск,Минск,Торговля,0.32,900525,188.0,0,,2
1037.5,0,1500.0,1990-01-29,Мужской,Среднее специальное,717.32,60,C3,Гомельская область,БАРБАРЫ,АПК,0.21,871636,120.0,0,,2
15824.2,0,18000.0,1998-05-08,Мужской,Высшее,1739.9,60,C1,Брестская область,ПИНСК,МВД/МЧС/МО,0.35,948789,257.0,0,,2
1077.26,0,2000.0,1988-06-08,Женский,Среднее специальное,1415.81,36,C2,ГРОДНЕНСКАЯ,НОВОГРУДОК,Государственное управление,0.4,670796,,2,,1
879.1,0,1000.0,1973-04-25,Мужской,Среднее,1465.49,60,A3,Гродненская область,ИЗАБЕЛИН,АПК,0.28,906369,288.0,1,,1
1706.27,3,2000.0,1993-03-08,Мужской,Среднее специальное,1970.35,60,B2,г. Минск,МИНСК,Транспорт/перевозки,0.13,910449,179.0,0,,2
1292.22,0,2000.0,1994-06-09,Мужской,Среднее,937.74,36,,г. Минск,МИНСК,Транспорт/перевозки,0.09,815756,112.0,0,,2
2562.74,62,3000.0,1998-02-08,Мужской,Среднее специальное,1137.53,60,B3,МИНСКАЯ ОБЛАСТЬ,ВИЛЕЙКА,Производство,0.14,862240,147.0,0,,2
3842.21,0,5200.0,1977-12-03,Мужской,Среднее специальное,516.0,36,B2,г. Минск,Минск,Наука и образование,0.4,459883,230.0,1,,2
616.56,0,1000.0,1961-07-24,Женский,Среднее специальное,500.0,24,B3,ГОМЕЛЬСКАЯ,КОПАТКЕВИЧИ,Пенсионер,0.31,953866,128.0,0,,2
17836.49,3,20000.0,1989-05-20,Мужской,Среднее специальное,2052.12,60,A2,г. Минск,МИНСК,Торговля,0.28,947478,186.0,2,,1
1758.21,0,2000.0,1973-04-19,Мужской,Высшее,2019.5,60,C3,МИНСКАЯ ОБЛАСТЬ,КОПЫЛЬ,МВД/МЧС/МО,0.33,883169,271.0,1,,1
494.19,0,1000.0,1996-03-21,Женский,Среднее специальное,1442.91,24,C3,ГОМЕЛЬСКАЯ,ГОМЕЛЬ,Медицина и здравоохранение,0.35,709348,164.0,0,,2
18827.49,185,20000.0,1971-05-21,Женский,Среднее специальное,1512.2,60,B3,Брестская область,МАЛЫЕ ОРЛЫ,АПК,0.38,951441,222.0,1,,1
4395.63,0,5000.0,2004-08-20,Мужской,Среднее специальное,676.66,60,,Могилевская область,ГОРОХОВКА,Торговля,0.21,662930,124.0,0,,2
387.27,0,1000.0,1981-10-01,Женский,Высшее,1614.28,36,B3,МИНСКАЯ,МИНСК,Иное,0.45,395016,,1,,1
2558.96,3,3000.0,1990-02-28,Женский,Среднее,561.67,60,B1,Витебская область,ЗЕЛЕНЫЙ ОСТРОВ,Торговля,0.36,908603,256.0,2,,1
8265.61,0,10000.0,1978-02-23,Мужской,Среднее специальное,1330.32,60,B2,,МИНСК,Торговля,0.81,891927,,0,,2
15824.2,0,18000.0,1978-09-07,Мужской,Высшее,3073.34,60,B2,г. Минск,МИНСК,Услуги населению,0.39,698003,188.0,0,,1
4199.7,0,5000.0,1969-05-25,Мужской,Среднее специальное,919.69,60,A3,Витебская область,БАРАНЬ,Производство,0.29,803621,202.0,0,,1
7472.55,0,8500.0,1967-07-15,Женский,Высшее,3004.35,60,C3,г. Минск,МИНСК,Торговля,0.4,676268,224.0,0,,1
14069.72,0,19500.0,1989-07-10,Женский,Среднее,1568.41,60,B1,Брестская область,Барановичи,Производство,0.4,924852,276.0,1,,1
826.53,0,1000.0,1971-11-24,Мужской,Высшее,2561.83,60,D1,МИНСКАЯ,БОРОВЛЯНЫ,Транспорт/перевозки,0.27,675708,,0,,2
1236.04,0,2000.0,2002-01-09,Мужской,Среднее специальное,2496.26,24,,Могилевская область,ГЛУСК,Строительство,0.04,889744,121.0,0,,2
988.38,0,2000.0,1982-06-10,Женский,Высшее,1428.55,24,B2,г. Минск,Минск,Услуги населению,0.23,544356,258.0,1,,1
1758.21,0,2000.0,1990-03-11,Мужской,Среднее,511.49,60,A3,,ГРОДНО,Строительство,0.11,588285,174.0,1,,2
16458.09,0,19000.0,1981-03-28,Мужской,Среднее специальное,2144.85,60,A2,Минская область,ЖОДИНО,АПК,0.28,940339,183.0,0,,1
5192.03,0,6000.0,1996-04-16,Мужской,Среднее специальное,1671.2,60,A3,Витебская область,НОВОЗАСЛОНОВО,МВД/МЧС/МО,0.34,951151,318.0,0,,1
430.9,0,800.0,1999-09-15,Мужской,Высшее,727.13,36,C1,БРЕСТСКАЯ ОБЛАСТЬ,РЕЧИЦА,Информационные технологии,0.05,799538,146.0,0,,2
16378.78,0,19500.0,1985-12-11,Мужской,Среднее специальное,1639.5,60,C1,Минская область,БОРИСОВ,Производство,0.4,801768,203.0,1,,2
